id,workload,max_width,tasktype
0,21,1,SIMD
1,59,4,MEMORY
2,95,2,SIMD
3,13,1,FMULT
4,27,1,MEMORY
5,50,1,FMULT
6,69,2,MEMORY
7,77,4,FMULT
8,86,2,FMULT
9,64,4,FMULT
10,74,2,FMULT
11,78,2,SIMD
12,29,4,FMULT
13,18,4,SIMD
14,38,1,SIMD
15,6,2,SIMD
16,54,4,FMULT
17,16,1,SIMD
18,10,2,MEMORY
19,67,2,MEMORY
20,3,4,MEMORY
21,76,4,MEMORY
22,27,1,SIMD
23,19,2,FMULT
24,72,2,FMULT
25,42,2,SIMD
26,29,1,MEMORY
27,30,4,FMULT
28,9,2,MEMORY
29,96,2,MEMORY
30,42,2,FMULT
31,100,2,SIMD
32,65,4,SIMD
33,10,1,FMULT
34,57,4,FMULT
35,64,2,FMULT
36,65,4,MEMORY
37,9,1,SIMD
38,66,4,FMULT
39,30,4,FMULT
40,86,2,MEMORY
41,36,2,MEMORY
42,57,2,MEMORY
43,64,4,SIMD
44,19,4,FMULT
45,94,2,FMULT
46,55,2,MEMORY
47,61,2,SIMD
48,14,1,FMULT
49,69,2,SIMD
