id,workload,max_width,tasktype
0,47,4,SIMD
1,62,2,MEMORY
2,66,4,MEMORY
3,36,4,FMULT
4,45,4,FMULT
5,78,2,MEMORY
6,47,4,MEMORY
7,6,1,FMULT
8,48,1,MEMORY
9,55,4,SIMD
10,25,2,SIMD
11,31,1,FMULT
12,45,1,SIMD
13,63,2,FMULT
14,53,2,SIMD
15,18,4,SIMD
16,18,1,FMULT
17,84,4,FMULT
18,100,2,FMULT
19,64,2,MEMORY
20,18,1,FMULT
21,50,2,FMULT
22,75,4,SIMD
23,6,4,FMULT
24,72,2,FMULT
25,74,2,MEMORY
26,72,4,MEMORY
27,30,4,MEMORY
28,3,1,MEMORY
29,56,4,MEMORY
30,43,4,MEMORY
31,63,4,MEMORY
32,88,4,SIMD
33,3,1,MEMORY
34,93,2,FMULT
35,41,2,FMULT
36,93,4,FMULT
37,100,4,SIMD
38,2,4,MEMORY
39,70,4,FMULT
