id,workload,max_width,tasktype
0,82,2,MEMORY
1,94,4,MEMORY
2,25,4,MEMORY
3,57,2,SIMD
4,18,4,MEMORY
5,39,4,SIMD
6,17,4,MEMORY
7,77,4,SIMD
8,46,4,SIMD
9,14,1,MEMORY
10,3,2,FMULT
11,91,4,MEMORY
12,14,1,MEMORY
13,38,4,SIMD
14,1,1,SIMD
15,44,1,MEMORY
16,31,1,SIMD
17,43,1,SIMD
18,29,2,FMULT
19,49,4,SIMD
20,9,1,SIMD
21,93,2,FMULT
22,37,2,MEMORY
23,4,1,SIMD
24,17,2,MEMORY
25,78,4,SIMD
26,54,2,MEMORY
27,63,2,SIMD
28,97,2,MEMORY
29,38,4,MEMORY
30,45,2,FMULT
31,45,4,FMULT
32,85,2,MEMORY
33,23,1,SIMD
34,52,4,SIMD
35,22,4,MEMORY
36,74,2,SIMD
37,68,2,FMULT
38,2,1,MEMORY
39,43,1,FMULT
