id,workload,max_width,tasktype
0,86,4,SIMD
1,14,1,SIMD
2,91,2,MEMORY
3,30,4,SIMD
4,57,2,MEMORY
5,16,1,SIMD
6,65,4,FMULT
7,8,2,FMULT
8,50,4,SIMD
9,47,4,FMULT
10,47,4,FMULT
11,22,4,SIMD
12,96,2,MEMORY
13,82,2,FMULT
14,60,4,FMULT
15,61,4,MEMORY
16,3,1,SIMD
17,72,2,SIMD
18,92,2,MEMORY
19,68,4,MEMORY
20,26,2,SIMD
21,71,2,SIMD
22,31,1,FMULT
23,2,2,FMULT
24,40,1,FMULT
25,56,4,SIMD
26,3,2,MEMORY
27,59,2,FMULT
28,38,4,FMULT
29,71,4,SIMD
30,47,4,SIMD
31,60,2,SIMD
32,26,2,FMULT
33,48,1,FMULT
34,96,2,FMULT
35,41,2,MEMORY
36,77,4,FMULT
37,55,2,SIMD
38,2,1,MEMORY
39,46,4,SIMD
40,54,2,SIMD
41,48,2,FMULT
42,29,1,MEMORY
43,26,4,MEMORY
44,50,2,FMULT
45,99,4,MEMORY
46,84,4,MEMORY
47,21,4,SIMD
48,97,2,SIMD
49,17,1,MEMORY
50,76,2,FMULT
51,22,1,FMULT
52,17,1,SIMD
53,86,4,SIMD
54,64,4,SIMD
55,57,4,MEMORY
56,9,4,SIMD
57,24,4,FMULT
58,48,2,SIMD
59,6,4,SIMD
