id,workload,max_width,tasktype
0,63,2,FMULT
1,22,4,MEMORY
2,93,2,SIMD
3,58,2,SIMD
4,54,2,MEMORY
5,78,4,MEMORY
6,24,4,FMULT
7,31,2,FMULT
8,23,1,MEMORY
9,12,1,MEMORY
10,24,1,SIMD
11,37,4,SIMD
12,39,1,SIMD
13,47,2,FMULT
14,26,1,MEMORY
15,64,4,SIMD
16,39,1,FMULT
17,55,4,FMULT
18,2,4,MEMORY
19,53,2,SIMD
20,88,2,SIMD
21,71,4,MEMORY
22,89,4,MEMORY
23,46,1,SIMD
24,24,2,FMULT
25,32,4,FMULT
26,29,2,MEMORY
27,53,2,SIMD
28,86,4,SIMD
29,34,2,SIMD
30,11,1,SIMD
31,25,2,SIMD
32,5,2,FMULT
33,90,4,SIMD
34,29,4,SIMD
35,5,1,SIMD
36,1,4,MEMORY
37,54,4,SIMD
38,37,1,FMULT
39,98,4,MEMORY
