id,workload,max_width,tasktype
0,11,1,MEMORY
1,100,2,FMULT
2,48,4,FMULT
3,41,4,SIMD
4,47,2,FMULT
5,71,4,FMULT
6,45,2,FMULT
7,41,4,MEMORY
8,22,4,FMULT
9,86,2,FMULT
10,41,2,MEMORY
11,81,4,SIMD
12,53,2,FMULT
13,19,1,SIMD
14,65,2,MEMORY
15,27,4,SIMD
16,79,4,FMULT
17,50,1,SIMD
18,95,2,SIMD
19,25,2,MEMORY
20,90,2,MEMORY
21,2,4,FMULT
22,67,4,FMULT
23,7,2,FMULT
24,82,4,FMULT
25,93,2,MEMORY
26,66,2,SIMD
27,78,2,FMULT
28,50,4,SIMD
29,38,2,MEMORY
30,94,4,MEMORY
31,58,2,MEMORY
32,11,4,MEMORY
33,95,2,FMULT
34,91,4,FMULT
35,9,4,SIMD
36,93,4,FMULT
37,62,4,FMULT
38,49,4,FMULT
39,77,4,SIMD
