id,workload,max_width,tasktype
0,2,1,MEMORY
1,76,4,MEMORY
2,77,2,SIMD
3,40,2,FMULT
4,49,2,FMULT
5,61,4,SIMD
6,65,4,SIMD
7,20,4,FMULT
8,66,4,FMULT
9,56,2,FMULT
10,29,2,FMULT
11,20,1,MEMORY
12,66,2,MEMORY
13,34,1,MEMORY
14,11,4,MEMORY
15,84,2,FMULT
16,18,4,FMULT
17,6,1,FMULT
18,6,4,MEMORY
19,24,2,FMULT
20,38,1,MEMORY
21,20,2,MEMORY
22,80,4,MEMORY
23,69,4,MEMORY
24,34,2,SIMD
25,68,2,MEMORY
26,10,4,SIMD
27,25,4,SIMD
28,21,2,MEMORY
29,56,2,FMULT
30,11,4,FMULT
31,18,2,FMULT
32,21,4,MEMORY
33,96,4,SIMD
34,59,4,SIMD
35,31,4,FMULT
36,64,2,MEMORY
37,77,4,MEMORY
38,7,4,FMULT
39,47,4,MEMORY
40,10,1,SIMD
41,96,2,FMULT
42,59,4,MEMORY
43,46,4,FMULT
44,75,4,SIMD
45,76,4,SIMD
46,71,2,SIMD
47,71,4,MEMORY
48,95,4,SIMD
49,1,4,FMULT
