id,workload,max_width,tasktype
0,45,1,MEMORY
1,26,1,MEMORY
2,23,1,SIMD
3,45,1,SIMD
4,24,1,FMULT
5,20,1,FMULT
6,19,2,MEMORY
7,41,1,FMULT
8,44,1,MEMORY
9,5,2,FMULT
10,92,4,SIMD
11,94,4,SIMD
12,1,2,SIMD
13,14,2,MEMORY
14,29,2,MEMORY
15,24,4,FMULT
16,9,4,MEMORY
17,83,4,FMULT
18,9,4,SIMD
19,7,2,SIMD
20,96,4,SIMD
21,21,2,SIMD
22,3,4,MEMORY
23,65,2,SIMD
24,34,4,MEMORY
25,23,2,SIMD
26,97,4,FMULT
27,2,4,MEMORY
28,73,2,MEMORY
29,63,4,MEMORY
30,11,2,MEMORY
31,32,1,MEMORY
32,20,2,FMULT
33,76,4,FMULT
34,55,2,MEMORY
35,61,4,SIMD
36,43,4,FMULT
37,99,2,MEMORY
38,72,2,SIMD
39,18,1,FMULT
