id,workload,max_width,tasktype
0,66,2,FMULT
1,94,4,MEMORY
2,51,2,SIMD
3,99,2,FMULT
4,14,2,FMULT
5,55,2,SIMD
6,24,2,SIMD
7,20,4,FMULT
8,83,4,MEMORY
9,33,4,FMULT
10,20,1,FMULT
11,3,4,FMULT
12,40,1,FMULT
13,56,4,FMULT
14,71,4,FMULT
15,43,2,SIMD
16,44,2,FMULT
17,62,2,MEMORY
18,95,2,MEMORY
19,75,4,MEMORY
20,10,1,FMULT
21,48,1,MEMORY
22,88,4,SIMD
23,45,2,MEMORY
24,80,2,MEMORY
25,39,1,SIMD
26,71,2,MEMORY
27,16,2,FMULT
28,66,2,MEMORY
29,84,4,FMULT
30,56,4,FMULT
31,58,4,FMULT
32,2,4,SIMD
33,81,2,SIMD
34,1,1,FMULT
35,78,4,SIMD
36,24,1,SIMD
37,34,2,SIMD
38,10,1,MEMORY
39,36,1,MEMORY
