id,workload,max_width,tasktype
0,49,4,FMULT
1,100,2,SIMD
2,29,4,SIMD
3,78,4,FMULT
4,64,2,FMULT
5,3,1,SIMD
6,49,4,FMULT
7,44,1,SIMD
8,82,2,SIMD
9,80,2,MEMORY
10,16,4,FMULT
11,28,4,SIMD
12,32,2,SIMD
13,82,2,FMULT
14,23,1,FMULT
15,41,4,SIMD
16,42,2,SIMD
17,33,4,SIMD
18,27,4,FMULT
19,19,1,MEMORY
20,42,2,MEMORY
21,7,1,FMULT
22,97,4,SIMD
23,97,4,FMULT
24,34,2,MEMORY
25,98,2,SIMD
26,49,2,SIMD
27,7,4,MEMORY
28,41,1,MEMORY
29,95,4,FMULT
30,16,4,MEMORY
31,59,2,MEMORY
32,18,4,SIMD
33,31,2,FMULT
34,26,1,FMULT
35,93,2,SIMD
36,43,4,SIMD
37,29,2,MEMORY
38,49,1,SIMD
39,36,2,MEMORY
40,26,1,MEMORY
41,74,2,SIMD
42,21,4,SIMD
43,42,4,MEMORY
44,74,2,FMULT
45,85,4,FMULT
46,25,1,SIMD
47,41,4,MEMORY
48,39,2,MEMORY
49,71,4,SIMD
