id,workload,max_width,tasktype
0,45,2,FMULT
1,7,4,SIMD
2,30,1,FMULT
3,45,1,MEMORY
4,98,2,FMULT
5,30,1,SIMD
6,40,1,MEMORY
7,56,2,FMULT
8,61,2,MEMORY
9,66,2,MEMORY
10,35,1,MEMORY
11,7,4,SIMD
12,70,4,MEMORY
13,27,2,MEMORY
14,41,4,SIMD
15,39,1,MEMORY
16,46,1,FMULT
17,15,2,SIMD
18,11,1,FMULT
19,31,4,SIMD
20,57,4,MEMORY
21,10,1,SIMD
22,24,1,SIMD
23,14,4,SIMD
24,5,2,MEMORY
25,42,4,FMULT
26,89,2,FMULT
27,25,1,SIMD
28,27,2,FMULT
29,97,2,FMULT
30,93,4,MEMORY
31,60,2,MEMORY
32,13,1,MEMORY
33,90,2,SIMD
34,29,4,SIMD
35,28,4,FMULT
36,87,2,FMULT
37,53,4,FMULT
38,11,1,FMULT
39,18,2,MEMORY
