id,workload,max_width,tasktype
0,10,4,MEMORY
1,77,4,MEMORY
2,7,2,SIMD
3,55,2,MEMORY
4,65,2,SIMD
5,27,1,SIMD
6,80,2,MEMORY
7,49,2,SIMD
8,5,4,MEMORY
9,20,1,FMULT
10,46,4,MEMORY
11,28,1,MEMORY
12,67,2,SIMD
13,58,4,SIMD
14,28,2,MEMORY
15,67,2,SIMD
16,46,2,FMULT
17,3,1,SIMD
18,3,4,FMULT
19,7,1,SIMD
20,9,4,SIMD
21,31,1,MEMORY
22,7,1,FMULT
23,3,4,FMULT
24,82,2,SIMD
25,37,4,SIMD
26,63,4,FMULT
27,2,1,SIMD
28,14,2,MEMORY
29,17,4,FMULT
30,3,4,SIMD
31,26,4,SIMD
32,56,4,FMULT
33,36,4,MEMORY
34,20,2,SIMD
35,50,1,FMULT
36,41,2,MEMORY
37,42,4,MEMORY
38,22,2,SIMD
39,89,4,MEMORY
40,20,2,MEMORY
41,62,4,SIMD
42,27,4,FMULT
43,88,2,SIMD
44,72,2,SIMD
45,16,2,SIMD
46,4,1,SIMD
47,11,1,MEMORY
48,96,2,SIMD
49,67,4,MEMORY
