id,workload,max_width,tasktype
0,3,2,FMULT
1,45,2,SIMD
2,3,4,FMULT
3,90,4,FMULT
4,10,1,MEMORY
5,13,2,MEMORY
6,30,1,SIMD
7,44,4,SIMD
8,37,2,MEMORY
9,45,1,FMULT
10,72,4,SIMD
11,12,1,FMULT
12,42,2,FMULT
13,99,4,SIMD
14,16,2,SIMD
15,21,1,FMULT
16,24,1,SIMD
17,81,2,MEMORY
18,27,1,MEMORY
19,45,4,FMULT
20,70,2,MEMORY
21,93,4,SIMD
22,2,4,SIMD
23,68,2,SIMD
24,19,2,SIMD
25,23,1,FMULT
26,26,4,FMULT
27,56,2,SIMD
28,24,1,SIMD
29,14,2,SIMD
30,37,4,MEMORY
31,75,2,FMULT
32,53,2,MEMORY
33,58,4,SIMD
34,33,2,FMULT
35,27,4,MEMORY
36,6,1,MEMORY
37,34,2,MEMORY
38,56,4,SIMD
39,64,2,MEMORY
40,4,4,FMULT
41,38,4,MEMORY
42,52,4,MEMORY
43,10,1,SIMD
44,76,2,SIMD
45,10,4,MEMORY
46,34,1,SIMD
47,61,2,SIMD
48,70,2,FMULT
49,81,2,SIMD
