id,workload,max_width,tasktype
0,100,4,FMULT
1,38,2,SIMD
2,65,2,FMULT
3,9,1,FMULT
4,67,4,MEMORY
5,98,2,FMULT
6,37,1,SIMD
7,84,2,MEMORY
8,33,2,MEMORY
9,48,2,FMULT
10,32,4,FMULT
11,84,2,FMULT
12,46,1,SIMD
13,65,2,SIMD
14,61,4,SIMD
15,11,1,FMULT
16,9,4,FMULT
17,88,4,FMULT
18,55,2,FMULT
19,35,2,MEMORY
20,2,4,MEMORY
21,99,2,FMULT
22,23,2,SIMD
23,50,4,MEMORY
24,49,1,FMULT
25,82,4,FMULT
26,98,2,MEMORY
27,4,2,MEMORY
28,6,4,SIMD
29,29,1,FMULT
30,73,4,MEMORY
31,66,2,SIMD
32,93,4,MEMORY
33,51,2,SIMD
34,35,1,MEMORY
35,19,1,SIMD
36,15,1,FMULT
37,51,2,SIMD
38,73,4,SIMD
39,19,2,MEMORY
