id,workload,max_width,tasktype
0,2,4,MEMORY
1,99,2,FMULT
2,23,2,SIMD
3,50,4,MEMORY
4,49,1,FMULT
5,82,4,FMULT
6,98,2,MEMORY
7,4,2,MEMORY
8,6,4,SIMD
9,29,1,FMULT
10,73,4,MEMORY
11,66,2,SIMD
12,93,4,MEMORY
13,51,2,SIMD
14,35,1,MEMORY
15,19,1,SIMD
16,15,1,FMULT
17,51,2,SIMD
18,73,4,SIMD
19,19,2,MEMORY
20,38,1,SIMD
21,97,2,FMULT
22,28,1,SIMD
23,43,4,MEMORY
24,65,2,SIMD
25,35,2,SIMD
26,22,2,FMULT
27,28,4,FMULT
28,27,4,MEMORY
29,33,1,SIMD
30,70,4,FMULT
31,50,2,MEMORY
32,87,2,SIMD
33,9,2,FMULT
34,35,2,FMULT
35,39,1,MEMORY
36,73,4,FMULT
37,97,4,MEMORY
38,22,1,MEMORY
39,21,4,FMULT
40,84,4,FMULT
41,10,1,SIMD
42,9,4,MEMORY
43,2,2,MEMORY
44,37,2,SIMD
45,16,2,MEMORY
46,22,1,FMULT
47,61,2,SIMD
48,10,1,MEMORY
49,16,4,SIMD
