id,workload,max_width,tasktype
0,45,1,MEMORY
1,56,4,SIMD
2,77,2,MEMORY
3,6,2,SIMD
4,48,2,FMULT
5,12,4,SIMD
6,97,4,FMULT
7,45,4,SIMD
8,4,2,SIMD
9,55,4,FMULT
10,19,1,SIMD
11,41,4,FMULT
12,75,2,SIMD
13,31,4,SIMD
14,90,2,MEMORY
15,43,2,SIMD
16,64,4,MEMORY
17,13,1,MEMORY
18,6,2,FMULT
19,65,4,MEMORY
20,18,2,MEMORY
21,95,2,MEMORY
22,74,4,FMULT
23,31,1,FMULT
24,33,4,MEMORY
25,1,4,FMULT
26,8,4,FMULT
27,42,4,FMULT
28,35,1,MEMORY
29,4,4,FMULT
30,75,2,FMULT
31,53,2,FMULT
32,93,4,SIMD
33,4,4,MEMORY
34,94,2,SIMD
35,20,4,MEMORY
36,14,1,SIMD
37,98,2,MEMORY
38,61,4,SIMD
39,19,4,SIMD
40,64,2,MEMORY
41,52,2,MEMORY
42,27,2,FMULT
43,28,2,FMULT
44,39,4,MEMORY
45,99,4,FMULT
46,8,2,SIMD
47,19,4,FMULT
48,89,2,SIMD
49,20,2,SIMD
