id,workload,max_width,tasktype
0,2,2,FMULT
1,3,2,FMULT
2,82,2,FMULT
3,90,4,SIMD
4,90,4,MEMORY
5,92,2,SIMD
6,23,1,SIMD
7,62,2,SIMD
8,72,4,SIMD
9,68,4,MEMORY
10,88,2,MEMORY
11,70,2,FMULT
12,65,2,SIMD
13,10,1,MEMORY
14,85,2,MEMORY
15,23,1,SIMD
16,23,2,MEMORY
17,51,2,FMULT
18,31,2,SIMD
19,45,1,MEMORY
20,33,2,MEMORY
21,24,1,MEMORY
22,9,1,MEMORY
23,42,1,SIMD
24,49,1,MEMORY
25,78,4,MEMORY
26,12,1,MEMORY
27,23,1,FMULT
28,71,4,SIMD
29,22,2,SIMD
30,74,2,SIMD
31,34,4,SIMD
32,48,2,SIMD
33,36,4,SIMD
34,26,4,MEMORY
35,98,4,FMULT
36,32,1,SIMD
37,53,4,SIMD
38,48,1,MEMORY
39,23,2,FMULT
40,63,2,SIMD
41,17,1,SIMD
42,90,2,FMULT
43,32,1,SIMD
44,53,2,FMULT
45,36,1,SIMD
46,52,4,MEMORY
47,74,2,FMULT
48,41,1,FMULT
49,95,4,FMULT
50,96,2,SIMD
51,59,2,MEMORY
52,82,4,FMULT
53,18,4,SIMD
54,34,2,MEMORY
55,97,2,MEMORY
56,64,2,FMULT
57,31,1,SIMD
58,26,2,SIMD
59,21,4,MEMORY
