id,workload,max_width,tasktype
0,22,2,SIMD
1,63,2,SIMD
2,43,1,SIMD
3,46,1,FMULT
4,45,2,MEMORY
5,65,4,MEMORY
6,3,4,FMULT
7,23,1,MEMORY
8,83,4,SIMD
9,97,2,FMULT
10,24,4,MEMORY
11,59,2,FMULT
12,24,4,SIMD
13,38,4,MEMORY
14,50,4,FMULT
15,16,2,FMULT
16,6,1,MEMORY
17,20,2,MEMORY
18,81,2,FMULT
19,2,2,FMULT
20,78,4,MEMORY
21,47,2,SIMD
22,96,2,FMULT
23,5,4,MEMORY
24,95,2,FMULT
25,15,1,MEMORY
26,49,2,MEMORY
27,66,4,FMULT
28,29,2,MEMORY
29,92,4,MEMORY
30,45,4,FMULT
31,20,1,SIMD
32,6,4,MEMORY
33,83,4,MEMORY
34,9,2,SIMD
35,32,2,MEMORY
36,19,2,MEMORY
37,21,4,MEMORY
38,37,1,SIMD
39,29,4,MEMORY
40,97,4,MEMORY
41,42,2,SIMD
42,39,4,MEMORY
43,7,2,MEMORY
44,71,4,SIMD
45,100,2,MEMORY
46,46,1,FMULT
47,51,2,FMULT
48,70,4,MEMORY
49,95,4,FMULT
