id,workload,max_width,tasktype
0,30,1,FMULT
1,88,4,FMULT
2,11,2,SIMD
3,8,4,MEMORY
4,36,2,SIMD
5,74,2,MEMORY
6,11,1,MEMORY
7,77,2,FMULT
8,7,2,MEMORY
9,12,4,FMULT
10,19,2,MEMORY
11,26,2,FMULT
12,42,1,MEMORY
13,51,2,FMULT
14,63,4,MEMORY
15,70,2,SIMD
16,86,4,SIMD
17,80,4,SIMD
18,7,1,FMULT
19,70,4,FMULT
20,11,2,FMULT
21,81,4,MEMORY
22,97,4,FMULT
23,80,4,MEMORY
24,24,2,MEMORY
25,16,1,FMULT
26,83,2,MEMORY
27,40,1,SIMD
28,35,4,MEMORY
29,16,2,FMULT
30,25,4,MEMORY
31,10,2,FMULT
32,50,1,SIMD
33,27,2,MEMORY
34,39,4,FMULT
35,2,4,SIMD
36,52,2,MEMORY
37,97,2,MEMORY
38,52,2,SIMD
39,2,2,MEMORY
40,24,4,FMULT
41,60,2,SIMD
42,27,1,FMULT
43,87,2,MEMORY
44,77,4,MEMORY
45,39,1,MEMORY
46,93,4,FMULT
47,61,4,MEMORY
48,37,4,MEMORY
49,37,4,SIMD
50,13,2,MEMORY
51,4,1,MEMORY
52,50,2,SIMD
53,73,4,FMULT
54,44,2,FMULT
55,21,1,MEMORY
56,98,4,SIMD
57,52,2,MEMORY
58,66,4,SIMD
59,25,1,FMULT
