id,workload,max_width,tasktype
0,13,4,MEMORY
1,85,4,SIMD
2,7,1,MEMORY
3,75,4,MEMORY
4,3,2,SIMD
5,16,2,MEMORY
6,69,2,MEMORY
7,26,2,MEMORY
8,1,4,MEMORY
9,76,2,MEMORY
10,13,4,FMULT
11,95,4,FMULT
12,37,1,MEMORY
13,28,4,MEMORY
14,26,4,SIMD
15,69,2,FMULT
16,41,2,MEMORY
17,80,2,SIMD
18,35,4,MEMORY
19,24,4,SIMD
20,4,1,MEMORY
21,45,1,SIMD
22,20,4,FMULT
23,7,2,FMULT
24,19,1,SIMD
25,37,1,SIMD
26,81,2,MEMORY
27,2,2,FMULT
28,33,4,SIMD
29,19,2,SIMD
30,75,2,SIMD
31,44,2,MEMORY
32,22,4,MEMORY
33,61,4,FMULT
34,19,4,MEMORY
35,12,1,MEMORY
36,19,4,FMULT
37,96,4,SIMD
38,62,4,SIMD
39,31,1,FMULT
40,16,4,MEMORY
41,31,1,SIMD
42,31,2,SIMD
43,13,1,SIMD
44,1,4,FMULT
45,76,2,SIMD
46,57,4,FMULT
47,4,2,MEMORY
48,77,2,MEMORY
49,26,1,MEMORY
