id,workload,max_width,tasktype
0,83,2,MEMORY
1,4,2,MEMORY
2,34,4,SIMD
3,4,4,FMULT
4,18,1,MEMORY
5,15,4,SIMD
6,68,4,MEMORY
7,81,2,SIMD
8,98,2,SIMD
9,64,4,SIMD
10,33,2,FMULT
11,9,2,FMULT
12,13,4,MEMORY
13,67,2,FMULT
14,88,4,FMULT
15,69,2,MEMORY
16,95,4,SIMD
17,90,4,FMULT
18,78,2,SIMD
19,93,4,FMULT
20,33,1,SIMD
21,50,2,MEMORY
22,78,4,FMULT
23,27,2,MEMORY
24,17,1,SIMD
25,66,4,MEMORY
26,33,1,FMULT
27,54,4,FMULT
28,7,1,SIMD
29,88,4,FMULT
30,15,2,MEMORY
31,51,4,MEMORY
32,51,4,MEMORY
33,69,4,SIMD
34,58,4,FMULT
35,1,4,MEMORY
36,66,4,SIMD
37,1,1,MEMORY
38,76,4,SIMD
39,66,2,MEMORY
40,95,4,MEMORY
41,26,1,FMULT
42,61,2,MEMORY
43,21,1,SIMD
44,82,4,MEMORY
45,92,4,SIMD
46,91,4,SIMD
47,20,1,FMULT
48,71,2,SIMD
49,49,2,FMULT
50,9,1,SIMD
51,47,2,SIMD
52,2,2,FMULT
53,16,4,SIMD
54,31,4,FMULT
55,1,1,SIMD
56,28,2,MEMORY
57,90,4,FMULT
58,38,4,SIMD
59,44,4,FMULT
