id,workload,max_width,tasktype
0,71,2,FMULT
1,50,4,FMULT
2,49,1,SIMD
3,19,4,MEMORY
4,25,1,MEMORY
5,56,4,MEMORY
6,20,2,SIMD
7,12,1,SIMD
8,30,2,FMULT
9,30,2,SIMD
10,66,4,MEMORY
11,67,2,SIMD
12,22,2,MEMORY
13,32,2,MEMORY
14,46,1,MEMORY
15,80,2,FMULT
16,73,2,MEMORY
17,53,2,FMULT
18,70,4,FMULT
19,100,4,MEMORY
20,79,4,FMULT
21,59,4,MEMORY
22,21,2,FMULT
23,56,2,MEMORY
24,32,2,FMULT
25,34,4,FMULT
26,32,4,MEMORY
27,93,2,MEMORY
28,14,1,MEMORY
29,40,4,FMULT
30,37,4,FMULT
31,4,2,FMULT
32,86,2,SIMD
33,6,4,SIMD
34,37,2,SIMD
35,46,1,SIMD
36,30,1,MEMORY
37,65,2,MEMORY
38,53,4,MEMORY
39,4,2,SIMD
