id,workload,max_width,tasktype
0,10,2,MEMORY
1,56,2,MEMORY
2,41,1,MEMORY
3,64,2,FMULT
4,82,2,SIMD
5,9,2,MEMORY
6,9,1,FMULT
7,10,4,SIMD
8,57,2,SIMD
9,42,2,FMULT
10,77,4,SIMD
11,88,2,MEMORY
12,72,4,MEMORY
13,36,1,SIMD
14,31,1,SIMD
15,71,2,SIMD
16,80,4,SIMD
17,36,1,MEMORY
18,36,2,MEMORY
19,20,1,MEMORY
20,6,1,FMULT
21,53,2,MEMORY
22,90,2,SIMD
23,24,2,SIMD
24,86,2,MEMORY
25,76,2,MEMORY
26,20,2,FMULT
27,81,4,SIMD
28,5,1,SIMD
29,14,1,FMULT
30,25,4,MEMORY
31,75,2,MEMORY
32,10,2,MEMORY
33,44,4,MEMORY
34,21,2,MEMORY
35,6,4,FMULT
36,50,2,MEMORY
37,29,1,MEMORY
38,38,1,SIMD
39,80,4,MEMORY
