id,workload,max_width,tasktype
0,12,2,SIMD
1,39,1,MEMORY
2,65,2,FMULT
3,64,2,MEMORY
4,7,2,SIMD
5,7,4,SIMD
6,19,2,FMULT
7,62,2,FMULT
8,62,2,MEMORY
9,46,4,MEMORY
10,74,2,SIMD
11,69,2,MEMORY
12,18,1,FMULT
13,13,4,MEMORY
14,33,2,SIMD
15,57,2,MEMORY
16,13,1,FMULT
17,91,2,MEMORY
18,46,1,FMULT
19,88,2,SIMD
20,98,2,FMULT
21,55,4,MEMORY
22,16,1,SIMD
23,38,2,SIMD
24,84,2,FMULT
25,93,4,MEMORY
26,81,4,MEMORY
27,47,2,FMULT
28,63,4,FMULT
29,68,2,SIMD
30,25,1,MEMORY
31,5,4,FMULT
32,25,2,MEMORY
33,47,4,MEMORY
34,47,4,SIMD
35,96,2,SIMD
36,17,4,FMULT
37,58,4,SIMD
38,54,2,SIMD
39,88,4,FMULT
