id,workload,max_width,tasktype
0,26,2,FMULT
1,44,1,FMULT
2,42,1,MEMORY
3,4,2,SIMD
4,10,4,MEMORY
5,5,1,MEMORY
6,16,1,FMULT
7,35,1,FMULT
8,28,4,FMULT
9,88,2,MEMORY
10,19,1,SIMD
11,43,1,FMULT
12,16,1,SIMD
13,3,4,MEMORY
14,34,4,SIMD
15,73,2,FMULT
16,45,2,FMULT
17,3,2,FMULT
18,98,4,MEMORY
19,13,1,SIMD
20,52,4,MEMORY
21,9,4,FMULT
22,98,4,FMULT
23,87,2,MEMORY
24,29,4,FMULT
25,92,4,MEMORY
26,25,4,FMULT
27,89,4,FMULT
28,71,2,FMULT
29,70,4,SIMD
30,70,4,FMULT
31,8,1,MEMORY
32,17,1,SIMD
33,23,4,MEMORY
34,98,4,MEMORY
35,71,4,MEMORY
36,36,1,MEMORY
37,24,2,MEMORY
38,50,4,FMULT
39,36,1,SIMD
40,45,1,SIMD
41,14,1,MEMORY
42,7,2,MEMORY
43,7,1,MEMORY
44,60,4,FMULT
45,15,1,MEMORY
46,38,4,SIMD
47,29,1,FMULT
48,17,2,MEMORY
49,35,4,MEMORY
50,34,2,MEMORY
51,16,2,SIMD
52,1,2,SIMD
53,82,2,SIMD
54,75,4,MEMORY
55,92,2,MEMORY
56,89,4,FMULT
57,29,1,MEMORY
58,89,4,FMULT
59,48,2,FMULT
