id,workload,max_width,tasktype
0,11,2,MEMORY
1,47,2,SIMD
2,99,4,MEMORY
3,49,4,MEMORY
4,46,1,FMULT
5,39,4,FMULT
6,11,4,MEMORY
7,65,4,FMULT
8,79,4,MEMORY
9,9,4,MEMORY
10,19,4,MEMORY
11,88,2,MEMORY
12,57,4,MEMORY
13,8,4,MEMORY
14,83,2,SIMD
15,85,4,SIMD
16,81,4,SIMD
17,69,4,SIMD
18,90,2,SIMD
19,24,4,FMULT
20,21,4,FMULT
21,55,2,FMULT
22,10,1,FMULT
23,48,2,SIMD
24,50,2,MEMORY
25,64,4,MEMORY
26,74,4,SIMD
27,6,4,SIMD
28,7,4,SIMD
29,85,4,FMULT
30,10,1,MEMORY
31,25,2,FMULT
32,65,4,FMULT
33,18,1,FMULT
34,34,2,FMULT
35,47,1,MEMORY
36,56,4,SIMD
37,58,4,FMULT
38,8,2,FMULT
39,25,4,FMULT
40,71,4,FMULT
41,22,2,SIMD
42,30,4,FMULT
43,16,4,MEMORY
44,12,1,SIMD
45,2,2,SIMD
46,99,4,FMULT
47,38,4,FMULT
48,44,1,SIMD
49,18,4,SIMD
50,20,4,MEMORY
51,36,1,SIMD
52,49,1,SIMD
53,7,4,MEMORY
54,46,1,FMULT
55,26,4,SIMD
56,9,1,MEMORY
57,36,1,FMULT
58,47,4,MEMORY
59,29,4,FMULT
