id,workload,max_width,tasktype
0,97,2,SIMD
1,19,1,MEMORY
2,37,4,MEMORY
3,47,1,MEMORY
4,23,1,FMULT
5,58,2,MEMORY
6,12,2,SIMD
7,30,1,SIMD
8,55,2,MEMORY
9,83,4,SIMD
10,33,2,SIMD
11,41,1,SIMD
12,70,2,MEMORY
13,77,4,SIMD
14,39,2,MEMORY
15,80,4,SIMD
16,61,4,FMULT
17,93,4,SIMD
18,12,4,MEMORY
19,3,4,FMULT
20,78,2,SIMD
21,63,2,MEMORY
22,50,1,FMULT
23,40,2,SIMD
24,47,4,MEMORY
25,4,1,FMULT
26,87,4,SIMD
27,31,4,MEMORY
28,24,2,FMULT
29,4,4,FMULT
30,28,2,MEMORY
31,70,2,FMULT
32,75,4,SIMD
33,66,4,FMULT
34,37,4,MEMORY
35,63,4,SIMD
36,56,2,MEMORY
37,42,1,FMULT
38,98,2,SIMD
39,28,2,SIMD
40,37,2,FMULT
41,13,1,FMULT
42,45,1,MEMORY
43,13,1,SIMD
44,46,2,MEMORY
45,56,4,SIMD
46,48,4,FMULT
47,59,4,MEMORY
48,11,4,MEMORY
49,85,2,FMULT
