id,workload,max_width,tasktype
0,21,2,FMULT
1,89,2,MEMORY
2,5,2,FMULT
3,10,2,FMULT
4,62,4,FMULT
5,19,1,FMULT
6,13,4,MEMORY
7,50,2,MEMORY
8,42,4,SIMD
9,99,4,FMULT
10,46,1,SIMD
11,41,2,MEMORY
12,74,2,FMULT
13,63,2,MEMORY
14,15,1,SIMD
15,30,2,FMULT
16,31,4,MEMORY
17,29,1,FMULT
18,20,2,MEMORY
19,41,4,SIMD
20,72,2,FMULT
21,39,4,FMULT
22,2,1,MEMORY
23,81,4,SIMD
24,67,2,FMULT
25,24,4,FMULT
26,6,4,MEMORY
27,11,4,FMULT
28,91,2,SIMD
29,6,1,MEMORY
30,1,2,SIMD
31,91,2,FMULT
32,60,2,MEMORY
33,1,4,MEMORY
34,41,1,MEMORY
35,1,4,SIMD
36,99,2,MEMORY
37,7,4,MEMORY
38,47,1,MEMORY
39,58,4,FMULT
