id,workload,max_width,tasktype
0,50,2,MEMORY
1,77,4,FMULT
2,97,2,FMULT
3,27,2,SIMD
4,92,2,SIMD
5,36,2,MEMORY
6,6,2,SIMD
7,76,4,SIMD
8,10,1,SIMD
9,34,2,MEMORY
10,35,2,MEMORY
11,5,2,SIMD
12,13,1,MEMORY
13,86,2,SIMD
14,28,2,FMULT
15,79,2,FMULT
16,92,2,SIMD
17,31,1,FMULT
18,6,1,SIMD
19,90,4,MEMORY
20,61,2,FMULT
21,5,1,MEMORY
22,14,2,FMULT
23,97,4,SIMD
24,55,2,SIMD
25,17,2,SIMD
26,35,2,SIMD
27,21,4,MEMORY
28,89,4,MEMORY
29,32,4,FMULT
30,19,1,MEMORY
31,43,2,FMULT
32,1,1,FMULT
33,41,4,SIMD
34,45,1,SIMD
35,68,2,FMULT
36,44,1,MEMORY
37,16,4,MEMORY
38,42,2,MEMORY
39,85,4,SIMD
