id,workload,max_width,tasktype
0,72,2,SIMD
1,25,4,FMULT
2,52,2,SIMD
3,5,4,MEMORY
4,67,2,MEMORY
5,39,2,MEMORY
6,45,4,SIMD
7,100,2,MEMORY
8,75,2,FMULT
9,63,4,MEMORY
10,29,4,SIMD
11,67,4,FMULT
12,92,4,MEMORY
13,44,4,FMULT
14,28,1,MEMORY
15,65,2,FMULT
16,37,1,SIMD
17,32,2,SIMD
18,99,2,SIMD
19,46,1,FMULT
20,21,4,SIMD
21,1,1,SIMD
22,92,4,SIMD
23,47,2,MEMORY
24,55,2,FMULT
25,29,1,SIMD
26,89,2,FMULT
27,10,1,MEMORY
28,33,1,FMULT
29,3,4,MEMORY
30,59,4,FMULT
31,85,2,FMULT
32,88,2,FMULT
33,28,2,SIMD
34,42,1,SIMD
35,40,1,FMULT
36,35,4,SIMD
37,46,1,FMULT
38,14,1,FMULT
39,72,2,FMULT
40,55,4,MEMORY
41,4,1,SIMD
42,10,4,MEMORY
43,38,4,MEMORY
44,13,4,SIMD
45,32,4,SIMD
46,78,4,FMULT
47,41,2,MEMORY
48,26,1,MEMORY
49,1,1,SIMD
50,80,2,FMULT
51,17,2,MEMORY
52,40,2,SIMD
53,56,4,FMULT
54,10,2,FMULT
55,24,1,FMULT
56,33,4,FMULT
57,42,4,SIMD
58,18,2,SIMD
59,11,4,FMULT
