id,workload,max_width,tasktype
0,86,4,MEMORY
1,92,4,SIMD
2,6,1,SIMD
3,21,2,FMULT
4,91,4,SIMD
5,73,4,SIMD
6,6,2,MEMORY
7,73,2,MEMORY
8,7,2,SIMD
9,34,2,MEMORY
10,2,4,FMULT
11,19,4,MEMORY
12,33,2,MEMORY
13,96,4,SIMD
14,41,1,FMULT
15,31,1,SIMD
16,22,4,SIMD
17,70,4,MEMORY
18,99,2,FMULT
19,62,2,SIMD
20,67,2,MEMORY
21,55,4,FMULT
22,24,4,SIMD
23,58,4,MEMORY
24,18,2,MEMORY
25,15,1,MEMORY
26,65,2,FMULT
27,57,2,FMULT
28,78,4,MEMORY
29,66,4,SIMD
30,6,1,MEMORY
31,51,2,MEMORY
32,87,2,SIMD
33,11,2,FMULT
34,67,4,MEMORY
35,17,4,MEMORY
36,64,4,MEMORY
37,39,4,SIMD
38,82,4,FMULT
39,44,1,SIMD
40,46,1,FMULT
41,52,4,FMULT
42,15,4,MEMORY
43,57,2,FMULT
44,39,2,FMULT
45,37,4,SIMD
46,66,2,SIMD
47,41,2,FMULT
48,82,4,MEMORY
49,93,2,FMULT
50,45,1,SIMD
51,73,4,MEMORY
52,24,4,MEMORY
53,50,4,MEMORY
54,16,4,FMULT
55,85,2,MEMORY
56,83,4,MEMORY
57,82,2,FMULT
58,32,2,SIMD
59,97,4,FMULT
