id,workload,max_width,tasktype
0,17,1,MEMORY
1,51,2,SIMD
2,42,2,SIMD
3,28,1,MEMORY
4,21,4,FMULT
5,82,2,FMULT
6,33,4,FMULT
7,87,2,FMULT
8,50,1,SIMD
9,50,2,MEMORY
10,30,4,SIMD
11,40,2,FMULT
12,18,4,MEMORY
13,41,1,SIMD
14,94,2,SIMD
15,60,2,FMULT
16,28,2,FMULT
17,29,1,SIMD
18,56,2,MEMORY
19,50,1,MEMORY
20,58,4,MEMORY
21,57,4,MEMORY
22,6,1,FMULT
23,43,4,MEMORY
24,21,4,SIMD
25,66,4,MEMORY
26,45,1,FMULT
27,8,1,MEMORY
28,84,4,FMULT
29,36,2,MEMORY
30,71,2,SIMD
31,10,4,FMULT
32,47,1,FMULT
33,81,2,MEMORY
34,37,4,MEMORY
35,92,4,SIMD
36,87,2,MEMORY
37,22,2,MEMORY
38,53,4,MEMORY
39,66,4,MEMORY
40,97,2,MEMORY
41,95,4,MEMORY
42,62,4,FMULT
43,50,2,MEMORY
44,17,4,SIMD
45,82,4,FMULT
46,78,4,SIMD
47,24,2,SIMD
48,18,4,SIMD
49,98,4,MEMORY
