id,workload,max_width,tasktype
0,28,2,FMULT
1,95,2,FMULT
2,54,2,SIMD
3,33,4,MEMORY
4,41,4,MEMORY
5,14,1,FMULT
6,2,1,SIMD
7,17,2,SIMD
8,41,2,FMULT
9,14,4,MEMORY
10,68,4,MEMORY
11,1,1,MEMORY
12,30,4,FMULT
13,69,2,FMULT
14,87,4,SIMD
15,35,1,FMULT
16,3,1,MEMORY
17,80,2,MEMORY
18,11,1,FMULT
19,28,4,MEMORY
20,44,4,MEMORY
21,59,2,SIMD
22,39,4,FMULT
23,21,2,MEMORY
24,77,2,FMULT
25,45,2,MEMORY
26,54,4,SIMD
27,4,1,MEMORY
28,86,2,FMULT
29,87,4,MEMORY
30,41,1,MEMORY
31,53,2,MEMORY
32,15,4,MEMORY
33,64,2,FMULT
34,48,2,SIMD
35,95,4,SIMD
36,6,4,SIMD
37,22,1,FMULT
38,24,4,MEMORY
39,93,4,FMULT
