id,workload,max_width,tasktype
0,21,2,SIMD
1,33,4,MEMORY
2,22,1,FMULT
3,46,2,MEMORY
4,75,2,SIMD
5,53,4,SIMD
6,73,2,FMULT
7,43,1,MEMORY
8,8,1,FMULT
9,28,4,SIMD
10,40,4,MEMORY
11,15,2,FMULT
12,46,2,FMULT
13,4,1,FMULT
14,93,4,MEMORY
15,8,2,MEMORY
16,96,4,FMULT
17,45,2,MEMORY
18,99,2,MEMORY
19,82,4,MEMORY
20,66,2,FMULT
21,34,1,SIMD
22,46,4,SIMD
23,39,2,FMULT
24,33,2,SIMD
25,87,2,SIMD
26,73,4,SIMD
27,1,2,FMULT
28,51,4,MEMORY
29,72,2,SIMD
30,12,2,MEMORY
31,86,2,FMULT
32,9,2,SIMD
33,53,4,FMULT
34,9,2,SIMD
35,18,4,SIMD
36,61,2,FMULT
37,16,1,SIMD
38,85,2,MEMORY
39,37,2,FMULT
40,40,1,MEMORY
41,53,4,MEMORY
42,49,4,FMULT
43,88,2,MEMORY
44,93,2,MEMORY
45,12,1,MEMORY
46,98,2,FMULT
47,33,2,FMULT
48,16,4,MEMORY
49,17,1,SIMD
