id,workload,max_width,tasktype
0,56,4,FMULT
1,1,2,SIMD
2,77,2,FMULT
3,34,2,MEMORY
4,52,2,MEMORY
5,40,2,MEMORY
6,94,2,FMULT
7,30,2,SIMD
8,14,1,MEMORY
9,28,2,SIMD
10,22,1,FMULT
11,14,2,SIMD
12,27,2,FMULT
13,13,2,MEMORY
14,36,2,FMULT
15,43,2,FMULT
16,75,2,MEMORY
17,57,2,SIMD
18,27,4,FMULT
19,77,2,MEMORY
20,20,1,MEMORY
21,15,2,SIMD
22,31,4,MEMORY
23,23,2,MEMORY
24,29,4,MEMORY
25,20,1,FMULT
26,49,1,FMULT
27,55,2,MEMORY
28,28,2,FMULT
29,62,2,SIMD
30,7,1,FMULT
31,87,2,MEMORY
32,88,2,SIMD
33,35,2,MEMORY
34,48,1,MEMORY
35,18,4,FMULT
36,98,4,SIMD
37,66,4,MEMORY
38,3,2,FMULT
39,16,1,SIMD
