id,workload,max_width,tasktype
0,45,1,SIMD
1,64,2,SIMD
2,38,2,FMULT
3,90,2,FMULT
4,59,4,FMULT
5,47,2,MEMORY
6,90,2,SIMD
7,7,2,FMULT
8,50,4,SIMD
9,13,4,SIMD
10,33,4,MEMORY
11,85,4,SIMD
12,24,1,MEMORY
13,19,2,MEMORY
14,67,4,MEMORY
15,37,1,FMULT
16,57,2,MEMORY
17,86,4,SIMD
18,63,4,MEMORY
19,99,4,MEMORY
20,44,4,SIMD
21,14,4,SIMD
22,30,4,MEMORY
23,13,1,SIMD
24,20,2,MEMORY
25,20,4,MEMORY
26,39,4,SIMD
27,6,2,MEMORY
28,69,2,FMULT
29,11,4,MEMORY
30,79,2,FMULT
31,41,1,SIMD
32,27,4,SIMD
33,75,2,FMULT
34,57,4,MEMORY
35,26,1,MEMORY
36,15,4,MEMORY
37,85,4,MEMORY
38,26,1,FMULT
39,14,1,SIMD
