id,workload,max_width,tasktype
0,54,4,MEMORY
1,72,2,SIMD
2,28,2,SIMD
3,9,2,SIMD
4,31,1,MEMORY
5,65,2,FMULT
6,61,4,FMULT
7,66,4,FMULT
8,19,4,SIMD
9,54,2,FMULT
10,3,2,MEMORY
11,90,2,FMULT
12,61,4,FMULT
13,61,2,SIMD
14,87,4,SIMD
15,46,1,MEMORY
16,92,4,FMULT
17,41,4,MEMORY
18,24,1,MEMORY
19,34,4,FMULT
20,21,4,SIMD
21,90,2,MEMORY
22,12,2,SIMD
23,87,2,MEMORY
24,89,4,MEMORY
25,29,4,FMULT
26,21,2,SIMD
27,49,4,FMULT
28,88,4,MEMORY
29,29,1,SIMD
30,14,4,MEMORY
31,10,1,MEMORY
32,43,1,FMULT
33,19,4,MEMORY
34,49,4,FMULT
35,37,1,SIMD
36,5,2,MEMORY
37,70,4,SIMD
38,55,2,SIMD
39,62,4,SIMD
40,50,4,MEMORY
41,25,1,MEMORY
42,99,2,MEMORY
43,44,1,FMULT
44,75,4,MEMORY
45,33,4,FMULT
46,80,2,MEMORY
47,14,4,SIMD
48,33,4,FMULT
49,2,2,FMULT
