id,workload,max_width,tasktype
0,9,4,MEMORY
1,71,4,MEMORY
2,6,2,MEMORY
3,46,1,SIMD
4,62,4,MEMORY
5,11,1,MEMORY
6,34,1,SIMD
7,46,2,SIMD
8,90,4,SIMD
9,89,2,FMULT
10,31,4,MEMORY
11,71,4,SIMD
12,27,4,FMULT
13,92,4,MEMORY
14,44,2,SIMD
15,4,1,MEMORY
16,28,2,SIMD
17,19,2,MEMORY
18,10,2,SIMD
19,17,1,SIMD
20,43,2,SIMD
21,33,2,MEMORY
22,36,2,SIMD
23,21,4,FMULT
24,91,2,SIMD
25,26,1,MEMORY
26,74,2,SIMD
27,20,1,FMULT
28,90,4,SIMD
29,77,4,FMULT
30,98,2,MEMORY
31,58,2,MEMORY
32,44,1,MEMORY
33,49,4,SIMD
34,16,4,MEMORY
35,7,1,FMULT
36,55,2,FMULT
37,77,2,SIMD
38,15,4,SIMD
39,91,4,FMULT
40,89,4,SIMD
41,58,2,MEMORY
42,13,4,MEMORY
43,60,2,FMULT
44,82,4,SIMD
45,78,4,SIMD
46,92,4,FMULT
47,22,2,SIMD
48,93,2,MEMORY
49,66,2,SIMD
50,36,4,FMULT
51,48,4,SIMD
52,24,2,FMULT
53,23,1,SIMD
54,45,4,FMULT
55,90,4,MEMORY
56,39,4,MEMORY
57,32,2,MEMORY
58,43,1,SIMD
59,53,2,MEMORY
