id,workload,max_width,tasktype
0,94,2,SIMD
1,67,2,MEMORY
2,26,2,FMULT
3,6,1,FMULT
4,75,2,FMULT
5,95,4,FMULT
6,5,4,FMULT
7,8,4,SIMD
8,21,4,FMULT
9,69,4,MEMORY
10,60,4,FMULT
11,13,1,MEMORY
12,88,2,SIMD
13,77,2,MEMORY
14,30,2,MEMORY
15,32,1,FMULT
16,94,4,FMULT
17,28,2,FMULT
18,96,4,MEMORY
19,30,4,MEMORY
20,5,1,MEMORY
21,79,2,MEMORY
22,6,1,FMULT
23,32,1,MEMORY
24,68,4,FMULT
25,25,1,FMULT
26,37,1,MEMORY
27,14,1,MEMORY
28,14,2,FMULT
29,99,4,SIMD
30,63,2,MEMORY
31,1,4,FMULT
32,47,2,SIMD
33,84,2,FMULT
34,3,2,MEMORY
35,18,4,FMULT
36,28,1,MEMORY
37,85,4,FMULT
38,23,1,SIMD
39,23,4,MEMORY
40,27,2,FMULT
41,24,1,FMULT
42,1,1,MEMORY
43,36,1,MEMORY
44,48,4,MEMORY
45,58,2,MEMORY
46,20,4,SIMD
47,22,2,MEMORY
48,1,1,FMULT
49,58,2,MEMORY
50,1,4,SIMD
51,59,2,SIMD
52,58,4,FMULT
53,8,4,SIMD
54,9,1,FMULT
55,22,1,FMULT
56,41,4,MEMORY
57,4,1,SIMD
58,46,4,SIMD
59,84,4,FMULT
