id,workload,max_width,tasktype
0,45,4,MEMORY
1,39,1,MEMORY
2,63,4,FMULT
3,1,2,SIMD
4,80,2,MEMORY
5,14,4,SIMD
6,65,4,MEMORY
7,90,4,SIMD
8,33,1,MEMORY
9,31,1,MEMORY
10,99,4,SIMD
11,18,1,SIMD
12,19,1,MEMORY
13,44,1,SIMD
14,96,2,FMULT
15,8,1,MEMORY
16,43,2,FMULT
17,90,4,FMULT
18,75,2,FMULT
19,22,4,FMULT
20,71,4,MEMORY
21,77,2,FMULT
22,53,2,FMULT
23,49,4,MEMORY
24,68,4,SIMD
25,22,1,MEMORY
26,74,4,SIMD
27,81,4,SIMD
28,3,2,MEMORY
29,68,4,SIMD
30,59,4,SIMD
31,22,4,MEMORY
32,80,4,FMULT
33,23,1,FMULT
34,23,4,MEMORY
35,46,4,MEMORY
36,64,4,MEMORY
37,75,2,FMULT
38,74,4,FMULT
39,68,2,MEMORY
40,39,2,SIMD
41,80,4,FMULT
42,20,4,FMULT
43,31,4,SIMD
44,89,2,SIMD
45,60,4,SIMD
46,16,2,SIMD
47,54,2,FMULT
48,16,1,MEMORY
49,44,2,MEMORY
