id,workload,max_width,tasktype
0,4,4,SIMD
1,22,4,FMULT
2,96,4,MEMORY
3,81,2,SIMD
4,95,2,MEMORY
5,40,2,FMULT
6,15,2,FMULT
7,53,2,SIMD
8,27,4,SIMD
9,43,2,SIMD
10,10,1,FMULT
11,38,2,SIMD
12,50,2,SIMD
13,4,4,FMULT
14,15,2,FMULT
15,49,2,SIMD
16,93,2,MEMORY
17,92,2,FMULT
18,3,4,SIMD
19,92,2,MEMORY
20,68,2,MEMORY
21,49,4,FMULT
22,37,1,SIMD
23,26,2,MEMORY
24,29,1,MEMORY
25,2,1,SIMD
26,12,1,SIMD
27,74,2,FMULT
28,41,2,FMULT
29,84,2,MEMORY
30,37,4,MEMORY
31,93,2,FMULT
32,50,2,MEMORY
33,55,4,FMULT
34,3,4,FMULT
35,11,1,FMULT
36,15,2,MEMORY
37,33,4,FMULT
38,51,4,FMULT
39,66,4,SIMD
40,43,2,MEMORY
41,79,4,MEMORY
42,51,2,FMULT
43,40,1,MEMORY
44,79,2,FMULT
45,7,2,MEMORY
46,21,2,MEMORY
47,80,2,SIMD
48,99,2,MEMORY
49,73,4,MEMORY
