id,workload,max_width,tasktype
0,33,2,FMULT
1,5,2,SIMD
2,50,2,SIMD
3,9,1,SIMD
4,21,2,MEMORY
5,89,2,MEMORY
6,28,4,FMULT
7,79,2,FMULT
8,30,2,SIMD
9,12,1,MEMORY
10,18,4,SIMD
11,91,2,MEMORY
12,43,2,FMULT
13,98,4,FMULT
14,2,4,MEMORY
15,78,2,FMULT
16,53,2,MEMORY
17,53,2,SIMD
18,17,2,MEMORY
19,64,4,SIMD
20,30,1,FMULT
21,88,4,FMULT
22,11,2,SIMD
23,8,4,MEMORY
24,36,2,SIMD
25,74,2,MEMORY
26,11,1,MEMORY
27,77,2,FMULT
28,7,2,MEMORY
29,12,4,FMULT
30,19,2,MEMORY
31,26,2,FMULT
32,42,1,MEMORY
33,51,2,FMULT
34,63,4,MEMORY
35,70,2,SIMD
36,86,4,SIMD
37,80,4,SIMD
38,7,1,FMULT
39,70,4,FMULT
