id,workload,max_width,tasktype
0,21,1,FMULT
1,40,4,MEMORY
2,30,1,FMULT
3,29,2,SIMD
4,68,2,SIMD
5,31,4,FMULT
6,14,2,SIMD
7,52,2,SIMD
8,6,1,SIMD
9,86,4,MEMORY
10,100,4,FMULT
11,2,1,SIMD
12,54,2,FMULT
13,64,2,SIMD
14,38,4,SIMD
15,38,2,MEMORY
16,44,2,SIMD
17,17,1,SIMD
18,45,4,FMULT
19,46,4,MEMORY
20,3,4,SIMD
21,13,4,SIMD
22,33,2,SIMD
23,36,4,FMULT
24,7,2,FMULT
25,8,4,FMULT
26,19,1,MEMORY
27,46,1,MEMORY
28,26,4,MEMORY
29,13,4,FMULT
30,84,2,SIMD
31,15,2,SIMD
32,21,2,FMULT
33,83,4,FMULT
34,74,2,SIMD
35,93,2,MEMORY
36,64,4,SIMD
37,8,1,SIMD
38,14,2,SIMD
39,34,2,FMULT
