id,workload,max_width,tasktype
0,74,2,MEMORY
1,28,2,MEMORY
2,27,1,MEMORY
3,73,4,MEMORY
4,17,1,FMULT
5,35,4,SIMD
6,20,1,FMULT
7,22,4,MEMORY
8,34,2,MEMORY
9,72,4,SIMD
10,38,4,MEMORY
11,68,2,SIMD
12,31,4,FMULT
13,41,1,MEMORY
14,66,2,MEMORY
15,22,2,MEMORY
16,65,4,SIMD
17,27,1,SIMD
18,52,4,FMULT
19,79,2,MEMORY
20,8,4,FMULT
21,4,2,SIMD
22,18,4,MEMORY
23,10,2,MEMORY
24,16,4,FMULT
25,97,2,SIMD
26,66,4,MEMORY
27,40,1,FMULT
28,7,1,MEMORY
29,28,1,SIMD
30,58,4,FMULT
31,36,1,FMULT
32,96,2,MEMORY
33,65,2,FMULT
34,26,1,SIMD
35,25,4,MEMORY
36,72,2,SIMD
37,99,2,FMULT
38,24,4,MEMORY
39,2,1,SIMD
40,21,2,FMULT
41,89,2,MEMORY
42,5,2,FMULT
43,10,2,FMULT
44,62,4,FMULT
45,19,1,FMULT
46,13,4,MEMORY
47,50,2,MEMORY
48,42,4,SIMD
49,99,4,FMULT
