id,workload,max_width,tasktype
0,94,4,MEMORY
1,40,1,SIMD
2,51,2,SIMD
3,15,2,SIMD
4,28,2,MEMORY
5,40,2,FMULT
6,22,2,FMULT
7,91,2,MEMORY
8,48,4,MEMORY
9,37,4,SIMD
10,6,1,SIMD
11,71,4,FMULT
12,22,2,MEMORY
13,40,1,MEMORY
14,98,2,MEMORY
15,86,2,FMULT
16,36,1,FMULT
17,50,4,MEMORY
18,77,4,MEMORY
19,46,2,FMULT
20,75,4,FMULT
21,21,4,SIMD
22,83,2,SIMD
23,49,1,FMULT
24,18,1,MEMORY
25,39,4,FMULT
26,70,4,FMULT
27,61,4,FMULT
28,43,2,MEMORY
29,23,2,MEMORY
30,46,2,FMULT
31,40,4,MEMORY
32,51,2,MEMORY
33,54,4,FMULT
34,21,1,SIMD
35,34,2,MEMORY
36,21,2,FMULT
37,25,2,SIMD
38,28,4,FMULT
39,47,2,MEMORY
40,19,4,SIMD
41,3,2,MEMORY
42,24,1,MEMORY
43,17,1,MEMORY
44,96,4,MEMORY
45,24,4,MEMORY
46,47,2,MEMORY
47,97,4,FMULT
48,45,4,MEMORY
49,30,4,FMULT
50,38,4,MEMORY
51,60,4,FMULT
52,26,2,MEMORY
53,45,2,SIMD
54,24,2,SIMD
55,70,2,SIMD
56,41,1,MEMORY
57,88,2,FMULT
58,1,2,FMULT
59,43,2,MEMORY
