id,workload,max_width,tasktype
0,94,2,FMULT
1,16,2,FMULT
2,38,4,MEMORY
3,6,1,MEMORY
4,85,4,SIMD
5,46,1,MEMORY
6,15,2,SIMD
7,1,1,SIMD
8,42,4,MEMORY
9,4,4,MEMORY
10,59,4,FMULT
11,45,4,FMULT
12,3,1,SIMD
13,4,1,MEMORY
14,22,4,MEMORY
15,30,1,MEMORY
16,5,1,FMULT
17,7,4,FMULT
18,8,4,FMULT
19,86,2,MEMORY
20,76,2,MEMORY
21,28,1,SIMD
22,37,1,MEMORY
23,90,4,FMULT
24,21,1,SIMD
25,97,2,SIMD
26,42,4,SIMD
27,51,4,FMULT
28,99,2,FMULT
29,61,2,SIMD
30,60,2,SIMD
31,4,4,SIMD
32,90,2,MEMORY
33,82,2,SIMD
34,28,2,MEMORY
35,83,4,SIMD
36,40,4,SIMD
37,36,2,MEMORY
38,99,4,FMULT
39,52,4,FMULT
