id,workload,max_width,tasktype
0,43,4,FMULT
1,58,2,MEMORY
2,9,4,MEMORY
3,38,1,SIMD
4,58,2,FMULT
5,7,2,FMULT
6,35,1,SIMD
7,10,1,SIMD
8,95,4,FMULT
9,42,1,SIMD
10,64,4,MEMORY
11,8,1,MEMORY
12,38,1,SIMD
13,14,2,MEMORY
14,38,1,FMULT
15,98,4,MEMORY
16,76,2,SIMD
17,40,1,SIMD
18,53,4,FMULT
19,49,2,SIMD
20,9,2,FMULT
21,15,2,FMULT
22,59,2,SIMD
23,32,4,SIMD
24,58,2,MEMORY
25,39,2,SIMD
26,33,2,FMULT
27,11,4,MEMORY
28,11,2,SIMD
29,80,4,FMULT
30,20,4,SIMD
31,43,2,MEMORY
32,53,2,SIMD
33,8,2,SIMD
34,21,1,SIMD
35,65,4,MEMORY
36,3,2,MEMORY
37,99,4,MEMORY
38,31,2,SIMD
39,43,1,SIMD
40,34,2,MEMORY
41,84,2,FMULT
42,58,4,MEMORY
43,41,2,MEMORY
44,6,1,FMULT
45,94,2,SIMD
46,56,4,MEMORY
47,99,2,SIMD
48,17,1,SIMD
49,51,4,MEMORY
