id,workload,max_width,tasktype
0,14,1,MEMORY
1,94,4,MEMORY
2,33,4,FMULT
3,58,4,FMULT
4,27,1,FMULT
5,12,1,SIMD
6,31,4,MEMORY
7,57,4,FMULT
8,24,4,MEMORY
9,2,1,FMULT
10,98,4,SIMD
11,17,1,SIMD
12,81,2,SIMD
13,3,4,FMULT
14,2,1,SIMD
15,61,4,SIMD
16,69,2,FMULT
17,23,2,SIMD
18,28,1,MEMORY
19,39,1,SIMD
20,35,2,FMULT
21,28,4,SIMD
22,95,4,FMULT
23,6,2,FMULT
24,91,4,MEMORY
25,9,1,SIMD
26,54,4,SIMD
27,15,1,SIMD
28,80,4,SIMD
29,56,2,MEMORY
30,30,1,FMULT
31,17,4,SIMD
32,72,4,SIMD
33,18,1,MEMORY
34,97,4,FMULT
35,48,4,MEMORY
36,53,2,SIMD
37,21,4,FMULT
38,61,4,FMULT
39,45,1,MEMORY
40,76,4,MEMORY
41,72,2,MEMORY
42,4,4,FMULT
43,88,2,FMULT
44,14,4,MEMORY
45,19,1,MEMORY
46,97,2,MEMORY
47,48,2,FMULT
48,27,1,MEMORY
49,89,4,FMULT
50,78,4,SIMD
51,11,2,SIMD
52,31,4,SIMD
53,25,1,SIMD
54,7,1,SIMD
55,40,2,FMULT
56,10,1,FMULT
57,16,1,SIMD
58,21,2,MEMORY
59,40,1,MEMORY
