id,workload,max_width,tasktype
0,57,2,SIMD
1,18,2,SIMD
2,42,4,SIMD
3,6,4,SIMD
4,78,4,SIMD
5,96,4,SIMD
6,70,4,MEMORY
7,72,4,SIMD
8,24,1,FMULT
9,9,1,FMULT
10,41,1,FMULT
11,73,2,SIMD
12,37,1,MEMORY
13,10,2,SIMD
14,91,4,SIMD
15,86,4,MEMORY
16,60,2,FMULT
17,34,1,SIMD
18,54,2,FMULT
19,30,1,SIMD
20,62,4,FMULT
21,83,4,SIMD
22,43,1,SIMD
23,80,4,SIMD
24,97,4,SIMD
25,97,4,SIMD
26,35,4,MEMORY
27,31,4,FMULT
28,54,4,SIMD
29,78,2,FMULT
30,94,2,SIMD
31,57,2,FMULT
32,29,1,SIMD
33,83,4,SIMD
34,97,4,FMULT
35,33,4,MEMORY
36,56,2,FMULT
37,60,4,MEMORY
38,69,4,SIMD
39,2,2,FMULT
