id,workload,max_width,tasktype
0,30,1,SIMD
1,14,1,SIMD
2,17,1,MEMORY
3,24,4,SIMD
4,10,1,MEMORY
5,42,4,FMULT
6,10,2,SIMD
7,90,4,MEMORY
8,69,4,SIMD
9,7,2,MEMORY
10,34,2,SIMD
11,40,4,SIMD
12,15,4,FMULT
13,47,1,MEMORY
14,4,2,FMULT
15,3,4,MEMORY
16,44,2,SIMD
17,65,4,FMULT
18,83,2,FMULT
19,36,4,SIMD
20,70,2,MEMORY
21,21,1,SIMD
22,5,4,SIMD
23,14,1,SIMD
24,40,2,SIMD
25,27,2,SIMD
26,36,1,MEMORY
27,46,1,MEMORY
28,12,2,MEMORY
29,45,1,MEMORY
30,99,2,FMULT
31,93,4,MEMORY
32,16,4,FMULT
33,17,4,FMULT
34,66,2,SIMD
35,14,1,MEMORY
36,10,1,SIMD
37,54,2,MEMORY
38,65,4,SIMD
39,91,2,FMULT
40,96,2,FMULT
41,47,4,MEMORY
42,49,1,SIMD
43,54,4,FMULT
44,32,2,MEMORY
45,8,2,SIMD
46,65,4,MEMORY
47,67,4,MEMORY
48,36,1,MEMORY
49,28,2,FMULT
50,3,2,FMULT
51,77,4,SIMD
52,67,2,MEMORY
53,19,4,MEMORY
54,98,2,MEMORY
55,96,4,SIMD
56,76,4,SIMD
57,40,4,MEMORY
58,70,4,FMULT
59,18,4,MEMORY
