id,workload,max_width,tasktype
0,13,1,MEMORY
1,18,4,SIMD
2,29,2,SIMD
3,48,2,SIMD
4,17,2,FMULT
5,20,1,FMULT
6,55,2,MEMORY
7,26,4,MEMORY
8,24,4,MEMORY
9,23,4,FMULT
10,41,2,FMULT
11,48,1,MEMORY
12,38,1,SIMD
13,29,2,SIMD
14,37,4,MEMORY
15,64,2,MEMORY
16,3,1,SIMD
17,51,4,SIMD
18,53,4,SIMD
19,31,2,FMULT
20,95,4,MEMORY
21,42,4,MEMORY
22,33,4,MEMORY
23,78,2,SIMD
24,15,2,MEMORY
25,22,2,SIMD
26,92,2,MEMORY
27,24,4,FMULT
28,36,4,SIMD
29,21,2,SIMD
30,76,2,FMULT
31,4,2,FMULT
32,24,4,MEMORY
33,79,2,SIMD
34,98,2,FMULT
35,92,2,SIMD
36,28,4,FMULT
37,30,4,FMULT
38,84,2,MEMORY
39,37,1,MEMORY
40,89,2,SIMD
41,69,2,SIMD
42,12,4,SIMD
43,42,1,FMULT
44,19,2,MEMORY
45,5,1,FMULT
46,77,4,MEMORY
47,33,1,MEMORY
48,37,1,FMULT
49,79,2,MEMORY
