id,workload,max_width,tasktype
0,47,2,FMULT
1,58,4,MEMORY
2,46,4,SIMD
3,87,2,FMULT
4,25,4,FMULT
5,50,1,MEMORY
6,88,2,SIMD
7,4,1,FMULT
8,52,2,FMULT
9,60,4,FMULT
10,6,4,SIMD
11,19,2,FMULT
12,65,4,MEMORY
13,6,2,MEMORY
14,66,4,MEMORY
15,35,1,FMULT
16,54,4,MEMORY
17,7,2,SIMD
18,27,2,SIMD
19,43,4,FMULT
20,8,2,SIMD
21,77,4,MEMORY
22,90,2,FMULT
23,9,1,SIMD
24,40,2,MEMORY
25,9,4,FMULT
26,16,4,MEMORY
27,4,4,SIMD
28,96,4,SIMD
29,70,2,MEMORY
30,33,1,FMULT
31,1,1,SIMD
32,12,4,MEMORY
33,9,4,FMULT
34,18,1,MEMORY
35,97,2,MEMORY
36,37,2,MEMORY
37,4,4,MEMORY
38,4,1,MEMORY
39,76,4,FMULT
40,37,2,FMULT
41,35,1,SIMD
42,48,4,SIMD
43,77,2,FMULT
44,20,4,FMULT
45,51,4,MEMORY
46,71,4,SIMD
47,98,2,MEMORY
48,91,4,MEMORY
49,36,4,FMULT
50,44,4,MEMORY
51,39,1,FMULT
52,84,4,MEMORY
53,58,4,SIMD
54,5,1,SIMD
55,16,1,FMULT
56,23,2,MEMORY
57,89,2,FMULT
58,83,2,FMULT
59,77,4,FMULT
