id,workload,max_width,tasktype
0,13,4,FMULT
1,95,2,SIMD
2,3,4,FMULT
3,61,2,SIMD
4,66,4,FMULT
5,82,4,MEMORY
6,29,2,MEMORY
7,65,2,MEMORY
8,37,1,FMULT
9,95,4,FMULT
10,39,4,SIMD
11,4,2,FMULT
12,94,2,FMULT
13,36,4,FMULT
14,91,4,MEMORY
15,85,4,MEMORY
16,95,4,SIMD
17,80,2,SIMD
18,76,4,FMULT
19,7,4,FMULT
20,95,4,FMULT
21,99,4,SIMD
22,17,1,MEMORY
23,40,2,SIMD
24,31,2,MEMORY
25,8,1,FMULT
26,71,4,FMULT
27,85,4,FMULT
28,67,4,MEMORY
29,80,4,SIMD
30,92,2,MEMORY
31,34,1,SIMD
32,44,4,MEMORY
33,3,4,MEMORY
34,42,1,FMULT
35,14,1,FMULT
36,100,2,SIMD
37,69,4,FMULT
38,11,4,FMULT
39,37,4,MEMORY
40,84,4,MEMORY
41,34,4,SIMD
42,53,4,SIMD
43,38,2,FMULT
44,19,2,MEMORY
45,23,2,MEMORY
46,25,1,SIMD
47,86,2,SIMD
48,32,4,MEMORY
49,67,2,MEMORY
