id,workload,max_width,tasktype
0,6,2,FMULT
1,4,2,MEMORY
2,44,2,FMULT
3,79,4,FMULT
4,24,4,FMULT
5,15,2,SIMD
6,60,4,MEMORY
7,50,2,FMULT
8,2,1,MEMORY
9,37,4,FMULT
10,19,4,FMULT
11,52,4,MEMORY
12,33,4,MEMORY
13,73,2,FMULT
14,53,2,SIMD
15,54,2,SIMD
16,69,4,SIMD
17,43,2,MEMORY
18,78,4,FMULT
19,16,4,MEMORY
20,75,4,SIMD
21,56,4,FMULT
22,36,4,MEMORY
23,24,1,FMULT
24,58,4,FMULT
25,19,4,MEMORY
26,68,4,FMULT
27,38,4,FMULT
28,34,1,FMULT
29,18,2,FMULT
30,23,4,SIMD
31,39,2,FMULT
32,29,1,SIMD
33,7,2,SIMD
34,8,1,SIMD
35,30,2,SIMD
36,43,4,FMULT
37,9,4,MEMORY
38,64,4,MEMORY
39,75,4,MEMORY
40,33,1,MEMORY
41,88,4,FMULT
42,87,2,SIMD
43,29,4,SIMD
44,5,2,MEMORY
45,22,1,SIMD
46,7,1,FMULT
47,41,1,SIMD
48,17,1,SIMD
49,58,2,MEMORY
50,88,4,FMULT
51,54,2,MEMORY
52,1,2,MEMORY
53,18,2,MEMORY
54,59,2,SIMD
55,98,2,SIMD
56,77,4,MEMORY
57,62,2,SIMD
58,28,1,MEMORY
59,100,4,SIMD
