id,workload,max_width,tasktype
0,36,4,SIMD
1,16,1,SIMD
2,90,2,SIMD
3,11,1,MEMORY
4,76,2,MEMORY
5,73,2,SIMD
6,81,2,MEMORY
7,92,2,FMULT
8,19,1,FMULT
9,74,2,MEMORY
10,42,2,FMULT
11,96,2,MEMORY
12,81,2,MEMORY
13,77,4,SIMD
14,69,2,FMULT
15,42,1,SIMD
16,44,2,FMULT
17,32,4,FMULT
18,1,2,SIMD
19,27,1,MEMORY
20,12,4,MEMORY
21,66,4,SIMD
22,40,1,MEMORY
23,19,1,MEMORY
24,5,1,SIMD
25,98,4,FMULT
26,36,4,SIMD
27,33,4,FMULT
28,61,4,SIMD
29,7,1,SIMD
30,33,4,FMULT
31,82,2,FMULT
32,42,4,MEMORY
33,98,2,SIMD
34,8,4,MEMORY
35,15,4,SIMD
36,17,4,MEMORY
37,41,4,MEMORY
38,45,2,SIMD
39,24,1,MEMORY
40,14,4,FMULT
41,76,2,MEMORY
42,97,2,FMULT
43,58,2,FMULT
44,68,4,FMULT
45,95,2,FMULT
46,74,4,MEMORY
47,28,2,SIMD
48,48,4,MEMORY
49,1,4,FMULT
50,77,2,SIMD
51,65,4,SIMD
52,33,2,SIMD
53,53,4,SIMD
54,100,4,SIMD
55,96,4,SIMD
56,69,4,MEMORY
57,32,4,FMULT
58,64,4,SIMD
59,47,2,MEMORY
