id,workload,max_width,tasktype
0,79,4,SIMD
1,16,2,FMULT
2,39,4,SIMD
3,41,2,MEMORY
4,19,4,MEMORY
5,29,4,SIMD
6,65,2,FMULT
7,3,1,FMULT
8,86,2,FMULT
9,24,2,FMULT
10,54,2,SIMD
11,44,2,MEMORY
12,100,4,MEMORY
13,16,4,SIMD
14,81,2,SIMD
15,41,4,MEMORY
16,79,4,MEMORY
17,23,1,FMULT
18,25,2,FMULT
19,1,4,MEMORY
20,9,2,FMULT
21,31,1,FMULT
22,99,2,SIMD
23,57,4,MEMORY
24,34,2,SIMD
25,62,4,FMULT
26,50,2,SIMD
27,85,2,FMULT
28,87,2,FMULT
29,49,1,FMULT
30,89,2,MEMORY
31,10,4,MEMORY
32,42,4,FMULT
33,5,2,SIMD
34,58,2,FMULT
35,43,4,SIMD
36,64,4,FMULT
37,25,2,SIMD
38,60,2,FMULT
39,73,2,FMULT
