id,workload,max_width,tasktype
0,40,4,MEMORY
1,15,2,FMULT
2,46,2,FMULT
3,4,1,FMULT
4,93,4,MEMORY
5,8,2,MEMORY
6,96,4,FMULT
7,45,2,MEMORY
8,99,2,MEMORY
9,82,4,MEMORY
10,66,2,FMULT
11,34,1,SIMD
12,46,4,SIMD
13,39,2,FMULT
14,33,2,SIMD
15,87,2,SIMD
16,73,4,SIMD
17,1,2,FMULT
18,51,4,MEMORY
19,72,2,SIMD
20,12,2,MEMORY
21,86,2,FMULT
22,9,2,SIMD
23,53,4,FMULT
24,9,2,SIMD
25,18,4,SIMD
26,61,2,FMULT
27,16,1,SIMD
28,85,2,MEMORY
29,37,2,FMULT
30,40,1,MEMORY
31,53,4,MEMORY
32,49,4,FMULT
33,88,2,MEMORY
34,93,2,MEMORY
35,12,1,MEMORY
36,98,2,FMULT
37,33,2,FMULT
38,16,4,MEMORY
39,17,1,SIMD
40,24,1,FMULT
41,56,2,FMULT
42,56,2,MEMORY
43,70,2,MEMORY
44,75,2,MEMORY
45,53,4,MEMORY
46,74,4,MEMORY
47,48,1,FMULT
48,62,2,SIMD
49,53,4,SIMD
50,13,2,MEMORY
51,6,2,SIMD
52,21,4,MEMORY
53,34,4,FMULT
54,39,1,FMULT
55,87,2,SIMD
56,30,2,SIMD
57,11,1,SIMD
58,25,4,FMULT
59,91,4,SIMD
