id,workload,max_width,tasktype
0,32,2,SIMD
1,45,2,FMULT
2,32,2,SIMD
3,16,1,FMULT
4,49,2,FMULT
5,34,1,MEMORY
6,42,4,SIMD
7,35,1,SIMD
8,36,1,MEMORY
9,94,2,SIMD
10,99,4,SIMD
11,95,2,SIMD
12,37,2,SIMD
13,76,4,MEMORY
14,1,1,SIMD
15,13,4,MEMORY
16,39,2,FMULT
17,5,1,FMULT
18,23,4,SIMD
19,44,1,MEMORY
20,18,1,SIMD
21,53,2,SIMD
22,99,2,MEMORY
23,66,2,SIMD
24,69,2,SIMD
25,3,4,SIMD
26,46,1,FMULT
27,67,2,SIMD
28,48,2,MEMORY
29,15,4,SIMD
30,95,2,MEMORY
31,93,2,MEMORY
32,22,1,FMULT
33,96,2,SIMD
34,96,4,FMULT
35,10,2,FMULT
36,78,4,SIMD
37,45,2,SIMD
38,1,4,FMULT
39,24,1,MEMORY
40,46,2,FMULT
41,27,2,FMULT
42,98,4,MEMORY
43,13,1,SIMD
44,76,2,SIMD
45,39,1,SIMD
46,31,1,MEMORY
47,36,1,SIMD
48,70,4,FMULT
49,96,2,SIMD
50,63,2,MEMORY
51,42,1,FMULT
52,6,1,MEMORY
53,25,4,MEMORY
54,97,2,SIMD
55,77,2,MEMORY
56,25,1,MEMORY
57,20,4,MEMORY
58,25,1,FMULT
59,13,4,FMULT
