id,workload,max_width,tasktype
0,6,2,SIMD
1,83,2,MEMORY
2,14,4,SIMD
3,32,4,SIMD
4,9,4,SIMD
5,85,4,MEMORY
6,39,4,SIMD
7,68,2,SIMD
8,27,2,MEMORY
9,8,2,FMULT
10,15,4,SIMD
11,56,4,SIMD
12,19,1,MEMORY
13,72,2,MEMORY
14,3,4,SIMD
15,12,2,MEMORY
16,13,2,FMULT
17,63,2,FMULT
18,36,2,SIMD
19,3,4,MEMORY
20,27,4,SIMD
21,92,4,SIMD
22,4,4,SIMD
23,26,2,MEMORY
24,100,4,MEMORY
25,93,2,SIMD
26,30,4,SIMD
27,82,4,FMULT
28,22,1,SIMD
29,9,2,SIMD
30,99,2,FMULT
31,26,2,SIMD
32,15,4,SIMD
33,39,1,MEMORY
34,80,4,FMULT
35,79,2,MEMORY
36,48,1,MEMORY
37,94,4,MEMORY
38,68,2,SIMD
39,99,2,MEMORY
