id,workload,max_width,tasktype
0,100,4,SIMD
1,13,1,MEMORY
2,82,4,SIMD
3,82,4,MEMORY
4,14,2,SIMD
5,47,1,SIMD
6,56,2,MEMORY
7,80,4,FMULT
8,44,2,FMULT
9,14,4,MEMORY
10,29,4,FMULT
11,96,4,SIMD
12,15,4,MEMORY
13,56,2,MEMORY
14,5,1,FMULT
15,22,4,MEMORY
16,62,4,SIMD
17,37,1,MEMORY
18,76,2,MEMORY
19,54,2,SIMD
20,47,1,FMULT
21,12,4,FMULT
22,25,4,SIMD
23,25,2,FMULT
24,34,1,FMULT
25,42,2,FMULT
26,32,4,SIMD
27,23,1,FMULT
28,52,2,MEMORY
29,65,2,MEMORY
30,82,2,MEMORY
31,90,2,FMULT
32,13,1,MEMORY
33,37,4,SIMD
34,47,2,MEMORY
35,60,4,MEMORY
36,7,4,SIMD
37,19,2,SIMD
38,7,1,MEMORY
39,98,2,FMULT
