id,workload,max_width,tasktype
0,91,4,SIMD
1,7,4,SIMD
2,32,2,MEMORY
3,100,2,SIMD
4,26,4,SIMD
5,35,1,FMULT
6,83,2,FMULT
7,36,1,FMULT
8,5,4,MEMORY
9,66,4,MEMORY
10,22,1,MEMORY
11,20,2,MEMORY
12,34,1,FMULT
13,8,1,SIMD
14,73,4,MEMORY
15,23,1,SIMD
16,80,2,MEMORY
17,65,4,SIMD
18,19,4,MEMORY
19,10,1,FMULT
20,48,2,MEMORY
21,22,4,SIMD
22,65,2,MEMORY
23,10,2,SIMD
24,62,4,MEMORY
25,46,2,SIMD
26,58,2,MEMORY
27,46,4,MEMORY
28,31,2,MEMORY
29,58,4,FMULT
30,61,4,SIMD
31,15,2,FMULT
32,48,1,FMULT
33,43,4,SIMD
34,40,1,FMULT
35,81,2,SIMD
36,69,2,SIMD
37,57,4,FMULT
38,15,4,SIMD
39,10,4,MEMORY
