id,workload,max_width,tasktype
0,1,4,MEMORY
1,29,2,SIMD
2,46,2,SIMD
3,60,4,FMULT
4,1,2,FMULT
5,26,2,SIMD
6,23,1,MEMORY
7,71,4,SIMD
8,45,1,SIMD
9,25,1,SIMD
10,37,4,SIMD
11,16,1,SIMD
12,72,2,MEMORY
13,9,1,MEMORY
14,84,4,FMULT
15,55,4,MEMORY
16,9,1,FMULT
17,2,1,FMULT
18,10,2,SIMD
19,56,2,SIMD
20,85,4,FMULT
21,62,2,FMULT
22,95,4,SIMD
23,96,4,SIMD
24,84,2,SIMD
25,75,4,SIMD
26,42,1,FMULT
27,46,2,MEMORY
28,23,1,MEMORY
29,6,4,SIMD
30,21,1,FMULT
31,50,2,FMULT
32,92,4,SIMD
33,5,2,FMULT
34,65,4,SIMD
35,38,4,MEMORY
36,66,4,FMULT
37,30,1,MEMORY
38,14,4,MEMORY
39,15,1,MEMORY
40,20,1,SIMD
41,50,4,SIMD
42,98,4,MEMORY
43,44,2,SIMD
44,42,1,SIMD
45,75,2,SIMD
46,17,4,FMULT
47,69,4,SIMD
48,24,2,MEMORY
49,77,2,SIMD
50,33,4,SIMD
51,1,2,MEMORY
52,31,4,FMULT
53,65,4,MEMORY
54,45,1,MEMORY
55,44,2,SIMD
56,90,2,FMULT
57,56,4,SIMD
58,10,1,FMULT
59,1,4,FMULT
