id,workload,max_width,tasktype
0,26,2,SIMD
1,71,2,SIMD
2,31,1,FMULT
3,2,2,FMULT
4,40,1,FMULT
5,56,4,SIMD
6,3,2,MEMORY
7,59,2,FMULT
8,38,4,FMULT
9,71,4,SIMD
10,47,4,SIMD
11,60,2,SIMD
12,26,2,FMULT
13,48,1,FMULT
14,96,2,FMULT
15,41,2,MEMORY
16,77,4,FMULT
17,55,2,SIMD
18,2,1,MEMORY
19,46,4,SIMD
20,54,2,SIMD
21,48,2,FMULT
22,29,1,MEMORY
23,26,4,MEMORY
24,50,2,FMULT
25,99,4,MEMORY
26,84,4,MEMORY
27,21,4,SIMD
28,97,2,SIMD
29,17,1,MEMORY
30,76,2,FMULT
31,22,1,FMULT
32,17,1,SIMD
33,86,4,SIMD
34,64,4,SIMD
35,57,4,MEMORY
36,9,4,SIMD
37,24,4,FMULT
38,48,2,SIMD
39,6,4,SIMD
