id,workload,max_width,tasktype
0,40,2,FMULT
1,80,2,MEMORY
2,5,1,MEMORY
3,63,2,SIMD
4,62,2,FMULT
5,25,1,FMULT
6,53,2,MEMORY
7,19,1,FMULT
8,62,2,MEMORY
9,56,4,FMULT
10,64,4,MEMORY
11,71,4,SIMD
12,84,2,MEMORY
13,11,4,FMULT
14,72,4,FMULT
15,47,2,SIMD
16,96,2,MEMORY
17,92,2,FMULT
18,99,4,FMULT
19,24,4,FMULT
20,50,2,FMULT
21,84,2,MEMORY
22,97,4,FMULT
23,31,4,FMULT
24,51,2,MEMORY
25,5,1,FMULT
26,48,4,MEMORY
27,84,2,MEMORY
28,63,4,SIMD
29,50,4,SIMD
30,39,4,FMULT
31,75,4,MEMORY
32,99,4,SIMD
33,14,4,MEMORY
34,37,4,SIMD
35,47,2,FMULT
36,6,1,FMULT
37,26,2,MEMORY
38,62,4,SIMD
39,87,4,FMULT
40,47,2,SIMD
41,35,2,SIMD
42,32,4,SIMD
43,13,4,SIMD
44,34,2,SIMD
45,78,4,SIMD
46,6,1,FMULT
47,49,2,MEMORY
48,70,2,FMULT
49,90,2,SIMD
50,13,1,SIMD
51,7,4,MEMORY
52,71,4,FMULT
53,33,2,FMULT
54,37,4,FMULT
55,15,4,MEMORY
56,70,2,FMULT
57,7,4,SIMD
58,32,4,MEMORY
59,97,2,SIMD
